"SDT_YY","SDT_MM","ARP","DATE","PS_AVG","WSPD_AVG","WSPD_MAX","WSPD_INS","CA_TOT_AVG","RN_SUM","VIS_MNM","CLA","BASE","MIST","HM_INV"
2017,10,"ARP1",3,1018.8,7.2,12,18,4.4,0,1000,4,120,4.9,0.02
2017,10,"ARP1",4,1023.9,6.4,10,16,4.1,0,1000,6,180,4.1,0.02
2017,10,"ARP1",5,1023.7,4.7,10,16,6.2,0,1000,5,120,1.7,0.0175438596491228
2017,10,"ARP1",6,1019.7,5.2,12,19,5.5,0,1000,5,30,4.8,0.0169491525423729
2017,10,"ARP1",7,1020.2,4,7,14,5.3,0,1000,6,30,2.5,0.0144927536231884
2017,10,"ARP1",8,1022.6,4,10,17,4.5,0,1000,6,45,2.1,0.0144927536231884
2017,10,"ARP1",9,1022,3.3,8,12,4.7,0,600,4,70,2.6,0.0142857142857143
2017,10,"ARP1",10,1018.8,4.4,10,17,7.1,2,200,6,20,0.5,0.0133333333333333
2017,10,"ARP1",11,1018.8,7.3,13,18,7.2,19,480,6,25,0.600000000000001,0.0131578947368421
2017,10,"ARP1",12,1021.5,5.4,11,15,5.8,0,1000,8,110,2.7,0.0161290322580645
2017,10,"ARP1",13,1023,4,8,13,2.4,0,1000,5,180,0.5,0.0163934426229508
2017,10,"ARP1",14,1026.3,4.5,13,20,3.3,0,800,5,200,2.9,0.0178571428571429
2017,10,"ARP1",15,1027.8,3.8,8,13,4.7,0,1000,5,180,2.9,0.0204081632653061
2017,10,"ARP1",16,1027.4,5,11,16,6,0,1000,5,150,5.7,0.0181818181818182
2017,10,"ARP1",17,1025.1,3.7,8,10,0.9,0,1000,7,200,2.7,0.0188679245283019
2017,10,"ARP1",18,1023.7,6,11,17,7.4,0,800,5,45,3,0.0172413793103448
2017,10,"ARP1",19,1020,3.4,8,11,3,0,800,5,110,2.3,0.0163934426229508
2017,10,"ARP1",20,1019.6,3.7,9,14,0.1,0,110,0,0,1,0.015625
2017,10,"ARP1",21,1018.5,4.7,11,16,0.2,0,80,0,0,0.6,0.015625
2017,10,"ARP1",22,1014.7,8.2,19,28,1.2,0,800,0,0,1.1,0.0175438596491228
2017,10,"ARP1",23,1018.4,4.3,9,13,0.6,0,1000,0,0,3.5,0.0185185185185185
2017,10,"ARP1",24,1024.2,3.1,8,15,1.7,0,800,5,150,1.9,0.015625
2017,10,"ARP1",25,1025.4,3.3,8,13,2.1,0,10,5,200,-0.9,0.0149253731343284
2017,10,"ARP1",26,1022.2,2.4,7,11,6.9,0,420,7,130,2.3,0.0153846153846154
2017,10,"ARP1",27,1020.4,3,8,16,2,0,350,7,130,1.6,0.0158730158730159
2017,10,"ARP1",28,1020.7,3.8,7,13,0,0,10,0,0,-0.0999999999999996,0.0151515151515152
2017,10,"ARP1",29,1018.1,9.9,21,27,0.1,0,600,0,0,5.3,0.0196078431372549
2017,10,"ARP1",30,1026.1,5.4,11,16,0,0,1000,0,0,8.9,0.0294117647058824
2017,10,"ARP1",31,1025.6,4,10,18,2.2,0,1000,5,180,-0.9,0.0172413793103448
2017,11,"ARP1",1,1021.2,5.7,11,19,6.3,0,700,5,40,-0.199999999999999,0.0140845070422535
2017,11,"ARP1",2,1018.6,5,9,18,6.9,0.5,420,5,25,1.5,0.0131578947368421
2017,11,"ARP1",3,1020.1,8.2,15,22,3.3,1,230,7,20,-0.399999999999999,0.0153846153846154
2017,11,"ARP1",4,1029.1,5.1,9,14,1.4,0,380,7,60,4.3,0.0192307692307692
2017,11,"ARP1",5,1029.4,2.5,8,11,2.3,0,700,6,35,0.6,0.0166666666666667
2017,11,"ARP1",6,1025.1,3.9,8,18,4.3,0,700,6,30,1,0.015625
2017,11,"ARP1",7,1021.3,3.9,8,14,6.5,0,700,6,25,0,0.0166666666666667
2017,11,"ARP1",8,1020.5,7.2,15,20,2.5,0,180,7,20,1.7,0.0175438596491228
2017,11,"ARP1",9,1024.6,2.3,5,8,0.2,0,1000,0,0,4.5,0.02
2017,11,"ARP1",10,1016.7,8.3,18,28,4.5,6.5,250,5,25,0.8,0.0151515151515152
2017,11,"ARP1",11,1022.2,5.7,15,20,0,0,1000,0,0,5.9,0.0212765957446809
2017,11,"ARP1",12,1022.5,2.5,8,13,1.7,0,1000,6,180,0.1,0.015625
2017,11,"ARP1",13,1017.7,5.8,13,20,6.9,4,220,6,25,-0.5,0.0151515151515152
2017,11,"ARP1",14,1019.4,5.8,15,24,1.7,0,350,0,0,5,0.0222222222222222
2017,11,"ARP1",15,1022.4,7.8,18,28,2.4,0,1000,5,30,6.1,0.0208333333333333
2017,11,"ARP1",16,1026,3,7,12,0,0,1000,0,0,6.4,0.0222222222222222
2017,11,"ARP1",17,1020.4,5.1,16,22,5.9,0,800,5,30,4.1,0.0208333333333333
2017,11,"ARP1",18,1024.2,11,18,25,0.3,0,700,5,120,9.8,0.0263157894736842
2017,11,"ARP1",19,1027.9,4.7,13,20,2.2,0,1000,5,200,5.5,0.024390243902439
2017,11,"ARP1",20,1027.3,3.2,9,12,1.6,0,700,7,30,2.4,0.0169491525423729
2017,11,"ARP1",21,1027.2,2.8,7,10,1.4,0,10,9,1,-1.5,0.015625
2017,11,"ARP1",22,1018.7,7.5,19,26,3.9,0.5,310,7,25,2.1,0.0181818181818182
2017,11,"ARP1",23,1021.1,5.5,17,25,2.9,0.5,150,6,30,3,0.0192307692307692
2017,11,"ARP1",24,1025,4.3,13,19,2.9,0,420,5,30,1.2,0.0153846153846154
2017,11,"ARP1",25,1023.6,5.5,15,23,5.3,23.5,40,3,15,-4.4,0.0133333333333333
2017,11,"ARP1",26,1025.4,5.6,12,16,3.5,0,10,9,1,0.4,0.0135135135135135
2017,11,"ARP1",27,1027.6,2.8,7,12,0.1,0,1000,0,0,1.6,0.0163934426229508
2017,11,"ARP1",28,1022.9,3,6,11,5.7,0,350,7,25,-0.8,0.0151515151515152
2017,11,"ARP1",29,1026.6,7.8,14,18,3.6,0,200,7,20,5.6,0.0196078431372549
2017,11,"ARP1",30,1029.5,8.4,15,20,1.3,0,1000,7,110,12.6,0.032258064516129
2017,12,"ARP1",1,1031.3,3.5,8,16,1.2,0,500,6,30,4.2,0.02
2017,12,"ARP1",2,1028.6,4.2,8,14,2.5,0,50,5,30,-2.2,0.0158730158730159
2017,12,"ARP1",3,1023.4,4,14,15,7,2.5,40,5,20,1.1,0.0133333333333333
2017,12,"ARP1",4,1023.7,9.2,17,25,1.6,0,180,4,30,5.1,0.0204081632653061
2017,12,"ARP1",5,1023.5,5.6,13,19,1.2,0,330,6,25,8.3,0.025
2017,12,"ARP1",6,1022.6,5.9,12,18,4,1,200,6,22,0.0999999999999996,0.0153846153846154
2017,12,"ARP1",7,1023.2,6.9,13,18,4.2,0,10,9,1,1.4,0.0147058823529412
2017,12,"ARP1",8,1024.9,5,11,15,1.6,0,1000,5,30,8.5,0.0238095238095238
2017,12,"ARP1",9,1020.9,2.8,7,13,2.4,0,1000,5,30,3.3,0.02
2017,12,"ARP1",10,1014.9,7.5,19,27,5,6,250,5,25,1.9,0.0153846153846154
2017,12,"ARP1",11,1024.4,9.9,21,28,0.4,0,1000,0,0,7.3,0.025
2017,12,"ARP1",12,1030.9,5.9,13,16,0,0,1000,0,0,7.3,0.0222222222222222
2017,12,"ARP1",13,1033.2,6.1,11,15,0,0,1000,0,0,8.2,0.0238095238095238
2017,12,"ARP1",14,1032.8,3.2,7,11,4,0,1000,5,150,4.7,0.0204081632653061
2017,12,"ARP1",15,1027.6,3.1,9,13,5.6,0,500,7,20,2.4,0.0181818181818182
2017,12,"ARP1",16,1028.3,8.3,17,24,0.9,0,500,0,0,8.1,0.0217391304347826
2017,12,"ARP1",17,1031.5,3.8,9,12,0.7,0,1000,5,30,5.8,0.0232558139534884
2017,12,"ARP1",18,1027,6,12,22,5.3,2.2,120,5,25,0.600000000000001,0.0144927536231884
2017,12,"ARP1",19,1032.2,5.8,15,21,0.4,0,600,0,0,5.1,0.0196078431372549
2017,12,"ARP1",20,1031.3,5,11,20,4,0.5,80,7,20,-2,0.0153846153846154
2017,12,"ARP1",21,1031.8,3.4,8,14,1.5,0,10,0,0,-3.3,0.0136986301369863
2017,12,"ARP1",22,1026.4,6,11,19,3.9,0,500,6,25,-1.7,0.0151515151515152
2017,12,"ARP1",23,1023.2,3.8,8,12,5.3,0,160,6,20,-0.4,0.0136986301369863
2017,12,"ARP1",24,1014.4,6.8,13,19,5.8,18,35,5,20,-0.2,0.0128205128205128
2017,12,"ARP1",25,1023.5,6.2,14,20,1.1,0,800,6,30,7.6,0.0217391304347826
2017,12,"ARP1",26,1026.2,7.7,16,22,0.5,0,1000,5,30,7.3,0.0212765957446809
2017,12,"ARP1",27,1031,4.5,11,15,0,0,1000,0,0,9.5,0.027027027027027
2017,12,"ARP1",28,1030.5,2.8,6,8,6.2,0,1000,7,20,5.4,0.0227272727272727
2017,12,"ARP1",29,1027.5,3.3,7,10,4.3,0,250,7,19,1.5,0.0158730158730159
2017,12,"ARP1",30,1025.4,3,7,11,6.2,0.5,50,7,20,-0.8,0.012987012987013
2017,12,"ARP1",31,1024,5.4,13,18,1.3,0.5,50,7,20,3.9,0.0169491525423729
2018,1,"ARP1",1,1028.1,2,8,11,0.6,0,1000,0,0,3.8,0.0188679245283019
2018,1,"ARP1",2,1029.6,6.2,13,18,1.9,0,1000,5,180,6.7,0.0204081632653061
2018,1,"ARP1",3,1031.7,7,11,16,2.5,0,1000,6,180,8,0.0232558139534884
2018,1,"ARP1",4,1028.5,3.9,7,9,4.2,0,1000,5,180,6.4,0.0212765957446809
2018,1,"ARP1",5,1021.8,3.3,10,13,2.3,0,1000,5,180,5.7,0.0188679245283019
2018,1,"ARP1",6,1024.3,3.3,9,13,0.1,0,600,0,0,2.9,0.0185185185185185
2018,1,"ARP1",7,1022.5,3,6,11,4.7,0,700,8,70,1.8,0.0181818181818182
2018,1,"ARP1",8,1012.2,5.8,23,34,7.6,0.5,120,7,20,7.1,0.0192307692307692
2018,1,"ARP1",9,1014.2,7.1,17,24,3.6,0.4,200,7,30,4.5,0.0172413793103448
2018,1,"ARP1",10,1019.3,7.8,18,24,1.1,0,200,5,30,3.5,0.0172413793103448
2018,1,"ARP1",11,1027.6,7.3,12,24,0.8,0,1000,0,0,6.8,0.0208333333333333
2018,1,"ARP1",12,1032.3,3.5,8,11,1.4,0,1000,7,25,5.4,0.0232558139534884
2018,1,"ARP1",13,1032.3,3.5,7,10,5.1,0.7,250,7,20,3.5,0.0158730158730159
2018,1,"ARP1",14,1029.1,5.6,12,17,4.7,0,280,5,30,-1.3,0.0163934426229508
2018,1,"ARP1",15,1023.9,4.5,9,12,5.5,0,330,6,30,1.9,0.0161290322580645
2018,1,"ARP1",16,1019,3.4,7,9,7.3,0,200,5,30,-0.600000000000001,0.0149253731343284
2018,1,"ARP1",17,1018.3,4,12,16,5.2,0,200,6,30,2.3,0.0144927536231884
2018,1,"ARP1",18,1024,4.3,10,13,6.7,0,60,5,7,4,0.0158730158730159
2018,1,"ARP1",19,1024.9,3.3,9,12,2.4,0,1000,7,180,6,0.0217391304347826
2018,1,"ARP1",20,1023.1,5.6,9,17,2.1,0,140,5,120,1.3,0.0163934426229508
2018,1,"ARP1",21,1024.1,3.3,6,9,1.1,0,500,6,200,5.5,0.0208333333333333
2018,1,"ARP1",22,1016.6,6.3,15,21,6.9,3,50,7,20,1.7,0.0169491525423729
2018,1,"ARP1",23,1025,10.3,18,25,0.4,0,1000,0,0,6.9,0.0222222222222222
2018,1,"ARP1",24,1030.3,11.4,21,32,0,0,1000,0,0,10.7,0.0277777777777778
2018,1,"ARP1",25,1031.3,10.1,16,21,1.6,0,1000,5,200,10.6,0.0294117647058824
2018,1,"ARP1",26,1031,8.6,13,20,0,0,1000,0,0,10.1,0.0277777777777778
2018,1,"ARP1",27,1029.9,3.2,7,10,1.2,0,1000,5,200,4.7,0.0227272727272727
2018,1,"ARP1",28,1023.6,5.1,14,20,3.3,0,1000,7,80,7.6,0.025
2018,1,"ARP1",29,1024.6,7,17,25,0.3,0,1000,0,0,8.3,0.025
2018,1,"ARP1",30,1026.1,3.9,11,20,3.8,1.5,110,7,20,-2.3,0.0163934426229508
2018,1,"ARP1",31,1027.9,4.5,9,14,5.9,0,1000,6,150,3.2,0.0181818181818182
2018,2,"ARP1",1,1029.9,4.2,10,15,0,0,1000,0,0,3.4,0.0204081632653061
2018,2,"ARP1",2,1029.1,3.4,7,10,0.8,0,1000,5,25,2.3,0.0185185185185185
2018,2,"ARP1",3,1029,8.4,14,20,1.6,0.2,220,5,25,6.7,0.0212765957446809
2018,2,"ARP1",4,1029.3,6.4,12,19,0,0,1000,0,0,7.5,0.025
2018,2,"ARP1",5,1027.2,7.7,15,22,0.1,0,1000,0,0,7.9,0.0263157894736842
2018,2,"ARP1",6,1026.3,7.3,13,20,0.1,0,1000,0,0,9.7,0.0277777777777778
2018,2,"ARP1",7,1027.1,2.5,7,13,0.8,0,1000,0,0,3.9,0.0222222222222222
2018,2,"ARP1",8,1025.5,2.9,8,11,0.5,0,900,0,0,2.8,0.0192307692307692
2018,2,"ARP1",9,1023,3.6,10,18,6.1,0,700,5,40,1.1,0.0192307692307692
2018,2,"ARP1",10,1022.3,8.1,18,24,6.2,0,330,6,20,4.1,0.0217391304347826
2018,2,"ARP1",11,1023,6.1,14,22,2.6,0,800,5,30,6.5,0.0227272727272727
2018,2,"ARP1",12,1022.7,5.3,14,20,2,0,1000,7,30,6,0.0238095238095238
2018,2,"ARP1",13,1022.3,6.7,17,30,1.8,0,1000,6,35,-0.200000000000001,0.0185185185185185
2018,2,"ARP1",14,1017.2,9.8,16,29,5,0,700,6,20,4,0.02
2018,2,"ARP1",15,1023,6.2,11,16,4,0,1000,7,180,10.1,0.032258064516129
2018,2,"ARP1",16,1019.6,5.1,13,18,3,0,1000,6,200,4.3,0.0217391304347826
2018,2,"ARP1",17,1025.4,7.2,14,25,1.3,0,1000,6,200,11.7,0.0344827586206897
2018,2,"ARP1",18,1027,3.6,8,11,5.7,0,1000,5,200,10,0.0285714285714286
2018,2,"ARP1",19,1024.8,3.1,8,17,5.1,0,420,5,30,2.5,0.0185185185185185
2018,2,"ARP1",20,1024.2,5.8,13,19,3.7,0,20,5,180,6.2,0.0212765957446809
2018,2,"ARP1",21,1025,6.4,13,19,2.2,0,1000,7,200,8.4,0.0294117647058824
2018,2,"ARP1",22,1021.9,8.7,17,35,3,0.3,120,4,10,0.0999999999999996,0.0178571428571429
2018,2,"ARP1",23,1020.9,6.7,14,22,4.8,5,10,5,20,-4.7,0.0133333333333333
2018,2,"ARP1",24,1028,4.9,10,13,4.2,0,180,6,25,4.3,0.0181818181818182
2018,2,"ARP1",25,1026,4.1,9,13,2.1,0,1000,6,110,5.4,0.0204081632653061
2018,2,"ARP1",26,1025.2,3.1,9,15,0.2,0,700,0,0,3,0.0188679245283019
2018,2,"ARP1",27,1023.6,3.2,7,12,6,0,500,7,25,2.3,0.0181818181818182
2018,2,"ARP1",28,1011.8,6.2,15,23,7.7,27,330,5,30,3.3,0.0142857142857143
2018,3,"ARP1",1,1011.9,10.7,19,30,3.4,0.5,330,5,30,2.9,0.0163934426229508
2018,3,"ARP1",2,1019.1,3.8,11,16,0.8,0,1000,6,70,7,0.024390243902439
2018,3,"ARP1",3,1014.7,4,11,16,3.8,0,420,6,25,6.2,0.0256410256410256
2018,3,"ARP1",4,1014,5.1,14,18,7.8,12,40,7,20,0.5,0.0119047619047619
2018,3,"ARP1",5,1018.1,9.6,13,18,4.3,5,400,7,20,0.7,0.0151515151515152
2018,3,"ARP1",6,1029.9,4.4,10,14,1.2,0,1000,5,180,2.9,0.0178571428571429
2018,3,"ARP1",7,1027.9,5.5,13,18,6.7,1.5,500,6,20,2.7,0.0185185185185185
2018,3,"ARP1",8,1020.7,6.5,15,19,4.9,5.5,350,6,20,0.9,0.0136986301369863
2018,3,"ARP1",9,1023.7,3.5,9,16,3.2,0,500,6,30,2.5,0.0153846153846154
2018,3,"ARP1",10,1024.6,5.3,11,20,1.6,0,400,5,20,0.3,0.0149253731343284
2018,3,"ARP1",11,1025.9,4.1,9,14,1.9,0,160,5,20,2.5,0.0153846153846154
2018,3,"ARP1",12,1022.9,3.5,10,19,1.5,0,10,5,30,0.1,0.0166666666666667
2018,3,"ARP1",13,1019.1,6.6,16,25,4.3,0,300,7,20,-3.5,0.015625
2018,3,"ARP1",14,1019.2,7.1,17,26,4.8,0,600,6,20,4.9,0.0172413793103448
2018,3,"ARP1",15,1014.1,6.6,17,23,7.7,24,150,6,20,-1.6,0.0120481927710843
2018,3,"ARP1",16,1024.5,6.9,11,18,1.7,0,1000,7,25,5.8,0.0192307692307692
2018,3,"ARP1",17,1027.7,5,10,13,3.5,0,1000,7,150,4.1,0.02
2018,3,"ARP1",18,1022.1,3.8,9,13,7.8,0.5,350,7,35,4.5,0.0163934426229508
2018,3,"ARP1",19,1016.9,7.7,17,22,7.5,1.5,250,7,35,4.2,0.0153846153846154
2018,3,"ARP1",20,1024,13.8,20,28,5.1,0,1000,8,130,10,0.0256410256410256
2018,3,"ARP1",21,1019,7.8,13,21,8,1.5,250,6,20,7.3,0.0181818181818182
2018,3,"ARP1",22,1015.5,4.3,12,17,1.9,0,350,5,30,2.2,0.0163934426229508
2018,3,"ARP1",23,1020,4.4,10,19,2.7,0,350,6,200,1.7,0.0163934426229508
2018,3,"ARP1",24,1022.8,4.8,11,27,5.3,0,140,6,30,0.7,0.0149253731343284
2018,3,"ARP1",25,1025.1,4.2,9,14,4.5,0,80,7,1,1.8,0.0147058823529412
2018,3,"ARP1",26,1022.5,3.9,9,18,3,0,15,7,1,1.3,0.0140845070422535
2018,3,"ARP1",27,1018.2,4.8,10,23,1.4,0,150,0,0,-1.2,0.0151515151515152
2018,3,"ARP1",28,1017.3,5.8,12,23,3.1,0,250,5,70,0.399999999999999,0.0149253731343284
2018,3,"ARP1",29,1020.3,3.8,10,13,3.7,0,180,6,20,-0.300000000000001,0.0142857142857143
2018,3,"ARP1",30,1023.5,5.2,12,19,0.5,0,220,0,0,1.1,0.0161290322580645
2018,3,"ARP1",31,1020.9,4,13,23,1.9,0,500,5,130,3.2,0.0178571428571429
2018,4,"ARP1",1,1017,5,11,20,6.8,0,400,6,20,0.300000000000001,0.0144927536231884
2018,4,"ARP1",2,1016,5.8,13,23,5,0,400,7,20,2.2,0.0153846153846154
2018,4,"ARP1",3,1017.1,6,13,21,7,0,280,7,20,1.8,0.0140845070422535
2018,4,"ARP1",4,1018.1,7.6,15,21,5.2,13,60,7,20,3.1,0.0151515151515152
2018,4,"ARP1",5,1016.6,7.8,14,20,7.7,9.5,220,6,20,2.7,0.012987012987013
2018,4,"ARP1",6,1012.3,10.2,19,31,6.3,6.5,400,7,20,2.7,0.0144927536231884
2018,4,"ARP1",7,1014.5,12.7,22,38,2.9,0,800,7,25,9.4,0.0232558139534884
2018,4,"ARP1",8,1015.6,5.5,12,21,4.7,2.5,270,5,20,3.8,0.0181818181818182
2018,4,"ARP1",9,1018.3,3.3,7,11,3.5,0,5,7,1,1.1,0.0158730158730159
2018,4,"ARP1",10,1010.8,14,28,43,5,2.5,600,5,25,-0.7,0.0175438596491228
2018,4,"ARP1",11,1011.3,7.2,19,29,1.8,0,600,5,30,5.5,0.0192307692307692
2018,4,"ARP1",12,1018.4,6.6,14,21,1.2,0,1000,7,200,6.4,0.025
2018,4,"ARP1",13,1022.7,5.2,13,18,6.2,0,1000,8,100,10,0.03125
2018,4,"ARP1",14,1010.7,7.1,13,17,7.4,7.5,350,5,30,4,0.0144927536231884
2018,4,"ARP1",15,1013.1,5.5,12,17,2.7,0,500,5,180,1.2,0.015625
2018,4,"ARP1",16,1020.1,3.4,11,18,0.5,0,1000,0,0,3.7,0.0212765957446809
2018,4,"ARP1",17,1020.5,4,13,17,0.7,0,1000,0,0,4.7,0.0217391304347826
2018,4,"ARP1",18,1018.5,4.6,11,16,0.3,0,1000,0,0,5,0.0217391304347826
2018,4,"ARP1",19,1018.5,4.1,9,20,0.2,0,800,0,0,5.6,0.0232558139534884
2018,4,"ARP1",20,1020.1,3.5,11,14,0.2,0,500,0,0,2.5,0.0185185185185185
2018,4,"ARP1",21,1018.8,4.1,10,20,1.3,0,400,5,200,6.5,0.0232558139534884
2018,4,"ARP1",22,1018.6,5.2,11,18,7.3,15.5,500,6,30,4,0.0158730158730159
2018,4,"ARP1",23,1015.8,9.4,15,26,8,59.5,330,7,20,2.5,0.0125
2018,4,"ARP1",24,1012.3,7.5,14,19,6.8,3.5,700,7,25,3.1,0.015625
2018,4,"ARP1",25,1014,3.6,10,14,0.3,0,1000,5,180,3.2,0.0217391304347826
2018,4,"ARP1",26,1014.5,4.8,13,17,2.3,0,800,5,180,2.8,0.0178571428571429
2018,4,"ARP1",27,1014.8,4.3,9,19,0.2,0,400,0,0,1.3,0.0169491525423729
2018,4,"ARP1",28,1017.1,5.6,12,25,0,0,250,0,0,4,0.0181818181818182
2018,4,"ARP1",29,1014.1,3.8,10,18,1.4,0,600,0,0,3.3,0.0192307692307692
2018,4,"ARP1",30,1015,4.1,10,14,3.6,0,200,6,20,1.4,0.0153846153846154
2018,5,"ARP1",1,1014.3,4.2,11,15,6.8,0,200,5,20,2.5,0.0136986301369863
2018,5,"ARP1",2,1005.7,6.9,16,24,7.6,5.5,140,6,25,-3,0.0121951219512195
2018,5,"ARP1",3,1008.1,8.9,19,25,2.5,0.5,1000,5,30,1.9,0.0175438596491228
2018,5,"ARP1",4,1012.1,9,22,33,0.8,0,1000,0,0,7.1,0.0217391304347826
2018,5,"ARP1",5,1015.2,8.8,14,29,2.8,0,1000,7,120,2.2,0.02
2018,5,"ARP1",6,1008.4,5,13,21,7.1,19.5,200,5,25,2.3,0.012987012987013
2018,5,"ARP1",7,1007,3.5,8,14,4.6,0,800,7,180,2.3,0.0151515151515152
2018,5,"ARP1",8,1014,8.3,14,20,2.1,0,800,5,180,5.3,0.0196078431372549
2018,5,"ARP1",9,1021.5,4.9,10,15,0.1,0,1000,0,0,4.1,0.0196078431372549
2018,5,"ARP1",10,1023.1,6.3,13,20,1.3,0,350,5,20,0.300000000000001,0.0142857142857143
2018,5,"ARP1",11,1019.3,4.4,9,17,7,0,250,6,20,2.1,0.0147058823529412
2018,5,"ARP1",12,1010.6,5.4,12,19,8,24.5,120,6,20,0.5,0.0121951219512195
2018,5,"ARP1",13,1008.9,5.1,10,18,4.3,0,80,7,20,-0.300000000000001,0.0126582278481013
2018,5,"ARP1",14,1012,3.7,10,15,3,0,220,6,20,-1.2,0.0135135135135135
2018,5,"ARP1",15,1010.4,3.1,10,17,6.1,0,100,7,35,-0.100000000000001,0.0169491525423729
2018,5,"ARP1",16,1005.5,6.2,17,30,8,32.5,60,2,15,1.6,0.0120481927710843
2018,5,"ARP1",17,1004.6,4.4,20,32,8,70.5,40,4,5,-0.799999999999997,0.0113636363636364
2018,5,"ARP1",18,1006.2,6.3,12,17,6.6,4.5,160,7,20,-0.5,0.0120481927710843
2018,5,"ARP1",19,1016.1,7.5,11,19,0.4,0,1000,0,0,3,0.0196078431372549
2018,5,"ARP1",20,1019.8,6.2,12,18,3.1,0,1000,5,200,10.9,0.0285714285714286
2018,5,"ARP1",21,1018.5,5.1,11,19,2.8,0,1000,8,180,4.1,0.0212765957446809
2018,5,"ARP1",22,1013,3.6,11,16,7,14.5,180,7,25,1.1,0.0135135135135135
2018,5,"ARP1",23,1009.1,7.3,14,19,2,4.5,180,7,25,3.5,0.0163934426229508
2018,5,"ARP1",24,1010.1,7.2,14,25,1,0,1000,0,0,3.8,0.02
2018,5,"ARP1",25,1009.1,5.7,11,23,3,0,800,7,130,4.7,0.0212765957446809
2018,5,"ARP1",26,1009.3,4.3,12,17,0.8,0,600,6,200,1.1,0.0192307692307692
2018,5,"ARP1",27,1010.9,4.5,12,16,5.8,0,1000,7,120,7.5,0.0204081632653061
2018,5,"ARP1",28,1010.4,4.2,13,16,2.5,0,900,5,40,2.9,0.0181818181818182
2018,5,"ARP1",29,1011.8,4.9,14,19,7.3,0.5,300,5,25,3.3,0.0142857142857143
2018,5,"ARP1",30,1010.7,4.6,11,20,3.6,0,300,4,30,1.5,0.0136986301369863
2018,5,"ARP1",31,1012,4,9,15,0.4,0,500,0,0,1.1,0.0161290322580645
2018,6,"ARP1",1,1015.2,4.2,11,16,0,0,800,0,0,3.6,0.0181818181818182
2018,6,"ARP1",2,1015.7,4.1,11,15,1.4,0,800,5,200,4.9,0.02
2018,6,"ARP1",3,1013.6,3.9,12,19,3.6,0,1000,5,200,4.4,0.02
2018,6,"ARP1",4,1013.2,5,13,17,5.8,0,1000,7,130,4.1,0.0175438596491228
2018,6,"ARP1",5,1012.2,4.5,12,18,1.8,0,600,8,130,2.6,0.0175438596491228
2018,6,"ARP1",6,1012.7,5.2,11,15,0,0,600,0,0,1.9,0.0149253731343284
2018,6,"ARP1",7,1012.5,4.7,13,16,3,0,300,5,8,1.2,0.0136986301369863
2018,6,"ARP1",8,1009.5,4.3,11,14,4,0,350,5,10,2.4,0.0144927536231884
2018,6,"ARP1",9,1007.4,5.3,11,18,4.4,12.5,250,6,30,0.800000000000001,0.0147058823529412
2018,6,"ARP1",10,1005.1,7.4,14,20,7.3,2,1000,7,35,4.7,0.0161290322580645
2018,6,"ARP1",11,1001.4,5.2,11,13,7,4.5,1000,5,30,4.7,0.0153846153846154
2018,6,"ARP1",12,1003.4,5,14,19,2.8,0.5,1000,5,35,1.9,0.0147058823529412
2018,6,"ARP1",13,1006.6,4.4,12,18,6,0,1000,7,120,3,0.0153846153846154
2018,6,"ARP1",14,1007.8,5.5,11,17,7.9,38,140,6,25,2.3,0.0138888888888889
2018,6,"ARP1",15,1011,7.5,13,19,4.8,0.5,1000,5,35,5.6,0.0178571428571429
2018,6,"ARP1",16,1012.7,5.1,12,16,0.9,0,1000,5,200,4.5,0.0181818181818182
2018,6,"ARP1",17,1010.9,3.2,10,14,5.5,0,600,5,200,1.4,0.0140845070422535
2018,6,"ARP1",18,1007.4,4.1,11,16,3.2,0,350,7,200,3.2,0.0158730158730159
2018,6,"ARP1",19,1005.4,3.7,10,16,6.8,0,500,5,120,2.5,0.0149253731343284
2018,6,"ARP1",20,1004.4,5.4,11,17,3.3,0,350,6,25,2.6,0.0142857142857143
2018,6,"ARP1",21,1007.4,5,10,17,2.4,0,400,0,0,3.2,0.0153846153846154
2018,6,"ARP1",22,1008.8,4.3,12,17,4,0,140,6,200,3,0.0172413793103448
2018,6,"ARP1",23,1005.2,4.9,11,24,6.3,0,280,7,200,5.7,0.0178571428571429
2018,6,"ARP1",24,1008.4,4.2,9,15,3.1,0,80,5,6,2.1,0.0149253731343284
2018,6,"ARP1",25,1010.6,4.5,10,15,6.4,0,300,4,20,2.7,0.0158730158730159
2018,6,"ARP1",26,1004.1,10.3,20,35,8,75.5,70,7,25,1.4,0.0125
2018,6,"ARP1",27,1002.6,6,13,19,6.8,0.5,160,8,25,0.899999999999999,0.0126582278481013
2018,6,"ARP1",28,999.8,5.2,16,21,7.2,9.5,200,7,25,-0.599999999999998,0.0123456790123457
2018,6,"ARP1",29,1003.1,4.5,9,16,5.5,0,140,7,25,0.400000000000002,0.0128205128205128
2018,6,"ARP1",30,1009.7,2.7,10,18,6.1,2,20,5,25,-0.699999999999999,0.0128205128205128
2018,7,"ARP1",1,1009.6,6.3,13,17,7.9,69.5,200,7,25,1.4,0.0116279069767442
2018,7,"ARP1",2,1007.5,5.8,12,19,7.7,46.5,200,6,20,0.199999999999999,0.0117647058823529
2018,7,"ARP1",3,1000.5,4.9,15,22,5.1,0.5,600,5,30,1.4,0.0133333333333333
